paper_id	author_id	affiliation_id
P84-1116	7603	145
P07-1113	7615	145
C73-1028	7746	145
W00-1317	8046	145
P95-1055	8177	145
W98-1107	8177	145
C65-1027	8258	145
C86-1127	8624	145
N06-1056	8923	145
N07-1022	8923	145
P07-1121	8923	145
W06-0133	8923	145
J79-1070	9187	145
J92-4001	9209	145
P91-1016	9209	145
C69-7601	10188	145
D08-1061	10810	145
P09-1070	10810	145
N09-1006	11404	145
P09-1002	11655	145
N09-1031	11849	145
N09-1006	14106	145
C86-1097	2500	146
P84-1005	2500	146
C00-1049	3527	146
C00-1081	3649	146
C00-1060	3894	146
C04-1071	3894	146
C08-1052	3894	146
W06-1642	3894	146
P06-1092	4449	146
C90-2045	5244	146
C92-4184	5244	146
C94-1033	5244	146
P90-1005	5244	146
W06-1407	5265	146
C00-1081	5654	146
C02-1157	5654	146
C98-2143	5654	146
P06-1092	5654	146
P98-2148	5654	146
C04-1116	5727	146
C90-2049	5764	146
C00-1049	5831	146
C04-1071	5831	146
C04-1116	5831	146
C08-1052	5831	146
C92-3161	5831	146
C94-2189	5831	146
C96-2139	5831	146
D07-1048	5831	146
P95-1006	5831	146
W06-1642	5831	146
C00-1081	5954	146
C92-2107	5990	146
C00-1081	6067	146
C86-1097	7928	146
C86-1097	7991	146
C92-3161	7991	146
C94-1011	7991	146
C96-2211	7991	146
C98-2208	7991	146
C98-2218	7991	146
P94-1031	7991	146
P96-1020	7991	146
P98-2213	7991	146
P98-2223	7991	146
D07-1048	8001	146
P06-1092	8008	146
C08-1113	8307	146
W03-0314	8307	146
C86-1152	8325	146
C92-3161	8325	146
J90-2001	8325	146
C92-3161	8393	146
C94-2114	8393	146
C96-2161	8393	146
C98-2208	8393	146
P98-2213	8393	146
C00-1081	8731	146
C00-2131	8731	146
C00-2132	8731	146
C02-2006	8731	146
C04-1071	8731	146
C92-2115	8731	146
C94-1003	8731	146
C96-2164	8731	146
C98-2218	8731	146
P98-2223	8731	146
W90-0123	8731	146
C08-1113	10190	146
P08-2016	9994	147
P08-2016	10191	147
P08-2016	10706	147
W01-1315	285	148
E93-1065	800	148
C96-2182	832	148
W93-0309	832	148
W09-0206	922	148
P97-1060	1517	148
C00-1034	1793	148
C00-2124	1793	148
W00-0718	1793	148
W00-0727	1793	148
W01-0708	1793	148
W01-0712	1793	148
W01-0723	1793	148
E99-1041	2270	148
W97-0802	2274	148
C94-1064	2688	148
C94-2154	2688	148
E95-1024	2688	148
E99-1017	2688	148
E95-1024	2844	148
P95-1012	2844	148
P97-1001	2844	148
W97-1506	2844	148
C96-1076	2900	148
P84-1082	2941	148
W97-0802	3075	148
C96-1092	3312	148
E09-1047	3312	148
H01-1072	3312	148
L08-1047	3312	148
L08-1413	3312	148
P01-1045	3312	148
W04-3231	3312	148
W05-0303	3312	148
W06-1101	3312	148
W06-1614	3312	148
I05-3008	3434	148
L08-1023	3871	148
P09-1112	3871	148
P09-2003	3871	148
W06-1510	3871	148
W06-1511	3871	148
W06-1515	3871	148
W09-3808	3871	148
W09-3810	3871	148
W01-1315	3977	148
E03-1074	4032	148
H05-1070	4032	148
C94-2154	4148	148
C94-2204	4148	148
P04-2010	4330	148
W04-2418	4330	148
L08-1304	4682	148
L08-1592	4682	148
W07-1706	4682	148
L08-1023	4803	148
W06-1511	4803	148
E93-1065	4814	148
P96-1004	4814	148
E09-1047	5088	148
L08-1023	5088	148
L08-1213	5088	148
P06-3004	5088	148
P09-2003	5088	148
W06-1614	5088	148
W09-3808	5088	148
W09-3810	5088	148
E95-1024	5527	148
J97-4003	5527	148
P96-1033	5527	148
C00-1080	5642	148
P97-1060	5642	148
C02-1131	5708	148
C04-1039	5708	148
W02-2032	5708	148
W05-0303	5835	148
L08-1023	6300	148
C98-2164	6368	148
P98-2169	6368	148
W97-1509	6368	148
E93-1065	6789	148
W02-0103	6846	148
W06-1515	6846	148
L08-1419	7287	148
C92-2078	7817	148
W01-0712	8161	148
L08-1594	8271	148
W03-1813	8271	148
W04-3231	8285	148
C02-1131	8383	148
W02-2032	8383	148
W02-2032	8520	148
C08-1121	8552	148
D07-1052	8552	148
L08-1213	8552	148
L08-1328	8552	148
P08-4003	8552	148
W09-3820	8552	148
W98-1011	8885	148
W98-1429	8885	148
L08-1330	8893	148
L08-1419	8893	148
L08-1419	9525	148
L08-1023	9758	148
L08-1190	9758	148
L08-1419	9816	148
L08-1419	9834	148
L08-1592	9990	148
L08-1267	10192	148
L08-1047	10298	148
L08-1419	10325	148
J97-4003	10481	148
P95-1012	10481	148
P97-1001	10481	148
W08-0913	10481	148
W08-1004	10481	148
W97-1506	10481	148
L08-1048	10809	148
L08-1190	10809	148
L08-1419	10809	148
L08-1419	10906	148
L08-1594	10978	148
L08-1419	11000	148
C08-1126	11247	148
L08-1592	11247	148
E09-1047	11844	148
H01-1072	13614	148
P01-1045	13614	148
W05-0303	13614	148
W06-1110	13614	148
W06-1614	13614	148
H94-1073	2754	149
H94-1073	7234	149
P08-1013	10195	149
P08-1013	10716	149
C90-3099	10864	149
L08-1150	1813	150
L08-1535	1813	150
W08-0117	1813	150
W99-0304	3408	150
W99-0304	3556	150
W03-1408	6083	150
W01-1413	7095	150
W99-0304	8356	150
W03-2105	10196	150
L08-1373	10278	150
W03-0608	1019	151
D08-1081	1026	151
D09-1140	1026	151
E06-1039	1026	151
P08-1041	1026	151
W09-2804	1026	151
P84-1052	1056	151
C88-2139	1572	151
W03-0608	1731	151
D08-1032	3818	151
P09-2083	3818	151
J88-1001	4725	151
P06-1102	4813	151
D08-1081	5740	151
D09-1140	5740	151
E06-1039	6322	151
W07-1316	6417	151
T75-2035	6795	151
T78-1030	6795	151
J79-1031	6960	151
C86-1027	7428	151
J79-1031	8078	151
P08-1041	11325	151
E06-1039	12057	151
P08-1041	12057	151
W09-2804	12057	151
N03-2001	101	152
C08-1011	946	152
W07-2083	946	152
W09-2416	946	152
W02-1714	1055	152
W04-0104	1055	152
W99-0803	1055	152
C08-1078	1060	152
H01-1030	1060	152
I05-2027	1060	152
P04-3011	1093	152
J09-2005	1535	152
P06-1094	1535	152
P06-2021	1535	152
W06-2101	1535	152
W07-0612	1535	152
W07-2081	1535	152
W09-2409	1535	152
N04-4012	1606	152
W07-0612	1846	152
P06-2021	2017	152
I05-2027	2019	152
I05-2036	2019	152
N03-2001	2019	152
W01-0702	3070	152
W01-0712	3070	152
W01-0722	3070	152
C08-1119	3100	152
E09-1095	3100	152
L08-1075	3100	152
P07-1008	3100	152
P08-1060	3100	152
C04-1195	3185	152
N04-2009	3254	152
W04-0104	4022	152
W06-2204	4462	152
P04-3011	5079	152
W06-2204	5387	152
C08-1078	5833	152
P07-3006	5833	152
W04-0104	5880	152
P07-3014	6017	152
W07-2082	6017	152
W09-2409	6017	152
C92-1037	6712	152
C94-2142	6712	152
E91-1055	6712	152
J90-3004	6712	152
C04-1195	7342	152
H01-1030	7806	152
N03-3009	7806	152
C04-1195	8518	152
C08-1011	8518	152
C08-1119	8518	152
E09-1095	8518	152
I05-1029	8518	152
L08-1075	8518	152
P06-2021	8518	152
P07-1008	8518	152
P08-1060	8518	152
W03-1404	8518	152
W07-2083	8518	152
W09-2416	8518	152
W02-1714	8648	152
I05-2027	8688	152
W02-1714	8871	152
E09-1095	10337	152
P08-1060	10337	152
A94-1036	14281	152
I08-8004	10200	153
W97-0712	266	154
E83-1019	504	154
C82-1008	843	154
C86-1140	843	154
C86-1140	2076	154
E87-1015	2076	154
C96-1066	2349	154
C96-1066	4014	154
C94-2161	4045	154
C96-1082	4045	154
C96-1014	4073	154
C00-2169	4196	154
W04-2809	4196	154
C96-1014	4284	154
W06-1309	4991	154
C96-1014	6004	154
C98-2157	6051	154
P98-2162	6051	154
C88-1043	6324	154
C00-2169	7712	154
C96-1082	7712	154
C96-1082	8761	154
C98-2157	8761	154
P98-2162	8761	154
L08-1220	10201	154
L08-1220	10428	154
C00-2169	11674	154
C94-2161	11674	154
C96-1082	11674	154
E83-1019	11674	154
W09-0301	11674	154
W09-0301	12223	154
W98-0214	3675	155
W03-2114	10202	155
J00-3001	342	156
J96-2001	342	156
J96-4001	342	156
P91-1035	342	156
L08-1045	561	156
L08-1413	859	156
L08-1414	859	156
L08-1415	859	156
W01-1508	859	156
W04-0602	859	156
L08-1035	883	156
W07-0908	883	156
W09-0624	4025	156
C96-1002	4717	156
N06-1044	5848	156
E03-2014	8897	156
L08-1008	8897	156
L08-1034	8897	156
L08-1045	8897	156
L08-1413	8897	156
L08-1415	8897	156
L08-1431	8897	156
W01-1017	8897	156
W01-1508	8897	156
W04-0602	8897	156
L08-1045	9387	156
L08-1344	9387	156
L08-1007	9805	156
L08-1045	10204	156
L08-1344	10204	156
L08-1431	10204	156
L08-1045	10228	156
L08-1007	10823	156
L08-1344	10823	156
L08-1045	10863	156
L08-1032	10969	156
L08-1034	10969	156
L08-1007	11106	156
L08-1415	11106	156
L08-1007	11126	156
L08-1415	11131	156
L08-1344	11233	156
L08-1431	11233	156
C73-2002	505	157
W04-2101	831	157
W04-2209	831	157
C02-1047	2679	157
W00-1406	2679	157
W02-0227	2679	157
W03-1613	2679	157
W03-2104	2679	157
W06-1319	2679	157
W00-1406	3764	157
W00-1408	4306	157
W98-1212	4306	157
W98-1416	4306	157
C04-1068	5201	157
W06-0706	5201	157
W00-1406	5350	157
W00-1408	5350	157
W94-0305	5350	157
W98-1212	5350	157
W98-1416	5350	157
C04-1107	5906	157
W06-1319	5930	157
W98-1222	8162	157
W03-1613	8802	157
W09-3907	9125	157
C02-1047	9411	157
C02-1161	9411	157
C04-1068	9411	157
P01-1070	9411	157
P05-1028	9411	157
W00-1406	9411	157
W00-1408	9411	157
W02-0227	9411	157
W03-1613	9411	157
W03-2104	9411	157
W06-0706	9411	157
W06-1319	9411	157
W09-3907	9411	157
W90-0121	9411	157
W94-0305	9411	157
W98-1212	9411	157
W98-1222	9411	157
W98-1416	9411	157
C08-1073	9706	157
I05-1086	9841	157
I05-1086	10205	157
C08-1073	10561	157
W09-3907	11694	157
W09-3907	11958	157
H92-1067	781	158
H92-1067	2622	158
H90-1076	2981	158
H92-1010	5183	158
H90-1076	5452	158
H90-1076	6037	158
H91-1019	6037	158
H92-1067	6037	158
J89-2002	6037	158
N03-2031	6037	158
N03-2031	8225	158
H90-1076	10208	158
H92-1067	10208	158
H90-1076	10320	158
H93-1015	203	159
H89-2033	327	159
H90-1003	327	159
H90-1016	327	159
H91-1012	327	159
H91-1013	327	159
H91-1018	327	159
H91-1048	327	159
H92-1049	327	159
H86-1001	336	159
H86-1007	336	159
H89-1013	336	159
H89-2019	336	159
H90-1007	336	159
H90-1069	336	159
H91-1018	336	159
H91-1037	336	159
H91-1062	336	159
H92-1063	336	159
H94-1033	336	159
M91-1006	336	159
M91-1021	336	159
M91-1036	336	159
M92-1007	336	159
M92-1024	336	159
M93-1030	336	159
M95-1006	336	159
P87-1005	336	159
P89-1030	336	159
X96-1055	336	159
X96-1019	422	159
D08-1029	432	159
H05-1082	432	159
H89-1010	444	159
H89-2033	444	159
H89-2034	444	159
H91-1012	444	159
H92-1014	444	159
A92-1023	463	159
A94-1022	463	159
A97-2020	463	159
H89-1008	463	159
H89-2019	463	159
H89-2029	463	159
H90-1022	463	159
H90-1026	463	159
H91-1018	463	159
H91-1040	463	159
H91-1062	463	159
H92-1014	463	159
H92-1096	463	159
H93-1001	463	159
H93-1010	463	159
H93-1081	463	159
H94-1036	463	159
H94-1090	463	159
J79-1034a	463	159
J82-2003	463	159
P81-1034	463	159
P84-1040	463	159
A97-1029	628	159
M95-1006	628	159
X96-1028	628	159
X96-1055	628	159
A94-1022	691	159
H89-1013	691	159
H90-1026	691	159
H90-1047	691	159
H90-1048	691	159
H90-1069	691	159
H91-1018	691	159
H91-1033	691	159
H91-1037	691	159
H91-1042	691	159
H92-1014	691	159
H92-1049	691	159
H92-1061	691	159
H92-1062	691	159
H93-1007	691	159
H94-1053	691	159
M95-1006	691	159
P81-1021	691	159
P82-1034	691	159
P84-1024	691	159
P90-1029	691	159
P94-1004	691	159
P96-1008	691	159
X96-1028	691	159
A97-2020	692	159
A00-1044	713	159
A92-1023	713	159
H89-1012	713	159
H89-2019	713	159
H90-1022	713	159
H90-1026	713	159
H91-1037	713	159
H92-1063	713	159
M91-1006	713	159
M91-1021	713	159
M92-1007	713	159
M92-1024	713	159
M95-1006	713	159
X96-1019	713	159
X96-1026	713	159
X96-1028	713	159
H01-1024	762	159
P79-1009	803	159
H01-1024	822	159
H01-1027	822	159
J79-1035b	880	159
T75-2014	880	159
M95-1006	937	159
J79-1003	1020	159
H94-1016	1346	159
H94-1086	1346	159
H89-1010	1354	159
H89-1012	1354	159
H89-2027	1354	159
H89-2033	1354	159
J79-1003	1462	159
T75-2011	1462	159
T78-1028	1462	159
H89-1009	1583	159
H05-1082	1587	159
M98-1009	1587	159
X96-1026	1587	159
X96-1028	1587	159
X98-1014	1587	159
H86-1007	1723	159
P88-1004	1723	159
H89-1010	1832	159
H89-2020	1832	159
H89-2033	1832	159
H91-1040	2106	159
H92-1049	2106	159
H89-1010	2284	159
H89-1011	2284	159
M95-1006	2292	159
X96-1028	2292	159
P82-1005	2316	159
A00-2030	2425	159
H92-1063	2425	159
H94-1051	2425	159
M92-1007	2425	159
M92-1024	2425	159
M95-1006	2425	159
M98-1009	2425	159
X98-1014	2425	159
T78-1001	2674	159
M92-1007	2742	159
M92-1024	2742	159
W94-0109	2742	159
H05-1082	2774	159
J86-4002	2820	159
P85-1026	2820	159
T87-1035	2820	159
W90-0114	2874	159
W93-0206	2874	159
W94-0303	2874	159
N04-1043	2955	159
H86-1001	3001	159
H89-1012	3001	159
P89-1029	3001	159
X96-1055	3054	159
C86-1082	3312	159
H86-1001	3312	159
P87-1002	3312	159
M95-1006	3546	159
X96-1019	3546	159
A94-1022	3593	159
H86-1001	3593	159
H89-1012	3593	159
H89-2031	3593	159
H90-1026	3593	159
H90-1047	3593	159
H91-1018	3593	159
H91-1033	3593	159
H91-1037	3593	159
H92-1014	3593	159
H92-1049	3593	159
H92-1062	3593	159
H92-1063	3593	159
H94-1053	3593	159
M91-1006	3593	159
M91-1021	3593	159
M92-1007	3593	159
M92-1024	3593	159
M95-1006	3593	159
P89-1032	3593	159
P90-1025	3593	159
P94-1004	3593	159
P83-1005	3635	159
W96-0204	3664	159
H89-1010	4137	159
H89-2033	4137	159
H91-1013	4137	159
H89-1010	4394	159
H89-1011	4394	159
H89-2033	4394	159
H89-2034	4394	159
H90-1060	4394	159
H91-1012	4394	159
H91-1052	4394	159
H92-1014	4394	159
H93-1015	4394	159
H93-1018	4394	159
H94-1009	4394	159
H94-1016	4394	159
H94-1065	4394	159
N03-4004	4394	159
N04-3005	4394	159
H05-1039	4804	159
H90-1069	5042	159
P95-1037	5074	159
H89-1006	5098	159
H89-1010	5098	159
H89-1011	5098	159
H89-2033	5098	159
H89-2035	5098	159
H89-2058	5098	159
H89-2059	5098	159
H89-2077	5098	159
H90-1022	5098	159
H90-1079	5098	159
H90-1080	5098	159
H91-1012	5098	159
H91-1018	5098	159
H91-1048	5098	159
H91-1080	5098	159
H91-1081	5098	159
H92-1012	5098	159
H92-1014	5098	159
H92-1035	5098	159
H92-1049	5098	159
H92-1096	5098	159
H92-1097	5098	159
H93-1015	5098	159
H93-1079	5098	159
H93-1081	5098	159
H94-1016	5098	159
H94-1065	5098	159
H94-1086	5098	159
H94-1088	5098	159
H94-1090	5098	159
D09-1008	5279	159
D09-1074	5279	159
N07-1029	5279	159
P07-1040	5279	159
W08-0329	5279	159
W09-0409	5279	159
H93-1045	5284	159
H93-1049	5284	159
N04-3005	5450	159
A88-1006	5457	159
C88-2088	5457	159
H90-1069	5457	159
H91-1065	5457	159
H94-1042	5457	159
J00-3003	5457	159
W90-0109	5457	159
W94-0109	5457	159
W94-0312	5457	159
W96-0204	5457	159
H05-1082	5479	159
A00-1044	5502	159
A00-2030	5511	159
A97-1029	5511	159
H01-1024	5511	159
H01-1027	5511	159
H93-1045	5511	159
M98-1009	5511	159
N04-1043	5511	159
P96-1008	5511	159
W98-1105	5511	159
X98-1014	5511	159
H92-1014	5905	159
H92-1049	5905	159
H93-1015	5905	159
H93-1018	5905	159
H94-1016	5905	159
H94-1081	5905	159
H91-1037	6234	159
J93-2006	6234	159
M91-1006	6234	159
M91-1021	6234	159
H05-1039	6363	159
X96-1026	6413	159
X96-1055	6413	159
H90-1016	6416	159
H91-1040	6416	159
H92-1049	6416	159
H89-2033	6498	159
H90-1016	6498	159
H91-1012	6498	159
H91-1018	6498	159
H92-1049	6498	159
H93-1018	6498	159
C88-2120	6523	159
J08-2006	6579	159
N07-1070	6579	159
W07-2016	6579	159
J08-2005	6629	159
A00-2030	6713	159
E89-1005	6713	159
H01-1024	6713	159
H01-1027	6713	159
H86-1001	6713	159
H86-1007	6713	159
H89-1013	6713	159
H89-2019	6713	159
H89-2031	6713	159
H90-1048	6713	159
H90-1069	6713	159
M98-1009	6713	159
N06-2015	6713	159
P99-1065	6713	159
X98-1014	6713	159
P90-1029	6811	159
H89-2047	6924	159
H89-2062	6924	159
H90-1037	6924	159
H90-1082	6924	159
H91-1013	6924	159
H91-1049	6924	159
H92-1038	6924	159
H92-1093	6924	159
H92-1100	6924	159
H93-1078	6924	159
H93-1083	6924	159
H94-1014	6924	159
H94-1042	6924	159
H89-1007	6990	159
H89-1012	6990	159
T78-1018	7010	159
H89-2033	7038	159
C88-2120	7219	159
H86-1001	7219	159
P88-1003	7219	159
P88-1004	7219	159
A00-1044	7326	159
A97-1029	7326	159
D08-1090	7326	159
H89-1006	7326	159
H89-1010	7326	159
H89-1011	7326	159
H89-2020	7326	159
H89-2027	7326	159
H89-2033	7326	159
H89-2034	7326	159
H89-2035	7326	159
H89-2056	7326	159
H89-2058	7326	159
H90-1003	7326	159
H90-1016	7326	159
H90-1060	7326	159
H90-1069	7326	159
H90-1079	7326	159
H91-1012	7326	159
H91-1013	7326	159
H91-1018	7326	159
H91-1048	7326	159
H91-1065	7326	159
H91-1080	7326	159
H92-1014	7326	159
H92-1035	7326	159
H92-1049	7326	159
H92-1097	7326	159
H93-1015	7326	159
H93-1018	7326	159
H93-1079	7326	159
H94-1016	7326	159
H94-1053	7326	159
H94-1065	7326	159
H94-1076	7326	159
H94-1081	7326	159
H94-1086	7326	159
H94-1088	7326	159
J93-2006	7326	159
M98-1009	7326	159
N04-4010	7326	159
N07-1029	7326	159
P07-1040	7326	159
P94-1004	7326	159
P96-1008	7326	159
W03-0501	7326	159
W05-0901	7326	159
W08-0329	7326	159
W09-0409	7326	159
W99-0616	7326	159
X98-1014	7326	159
P80-1042	7360	159
C88-2088	7411	159
H86-1001	7411	159
H86-1007	7411	159
H91-1040	7411	159
P87-1005	7411	159
D08-1052	7442	159
D09-1008	7442	159
P07-1096	7442	159
P08-1066	7442	159
J81-4001	7534	159
J86-3001	7534	159
A00-1010	7747	159
A94-1022	7747	159
H01-1023	7747	159
H86-1001	7747	159
H86-1008	7747	159
H89-1012	7747	159
H89-2006	7747	159
H90-1026	7747	159
H90-1047	7747	159
H91-1018	7747	159
H91-1033	7747	159
H92-1014	7747	159
H92-1061	7747	159
H92-1062	7747	159
H93-1007	7747	159
P86-1036	7747	159
P87-1025	7747	159
P88-1003	7747	159
P89-1032	7747	159
P93-1012	7747	159
P96-1008	7747	159
W08-0802	7747	159
H94-1086	7756	159
P82-1005	7759	159
A00-1044	7813	159
H01-1024	7813	159
M98-1009	7813	159
X98-1014	7813	159
H05-1082	8109	159
M98-1009	8140	159
M93-1010	8142	159
X93-1019	8142	159
X96-1028	8142	159
H89-1010	8487	159
H90-1016	8487	159
H86-1001	8641	159
H86-1007	8641	159
T78-1006	8756	159
M95-1006	8767	159
X96-1028	8767	159
W04-0101	8769	159
A00-1044	8792	159
A00-2030	8792	159
A97-1029	8792	159
D09-1008	8792	159
H01-1024	8792	159
H01-1027	8792	159
H05-1039	8792	159
H05-1082	8792	159
H86-1001	8792	159
H86-1007	8792	159
H89-1013	8792	159
H89-2057	8792	159
H89-2078	8792	159
H90-1069	8792	159
H90-1078	8792	159
H91-1037	8792	159
H91-1065	8792	159
H91-1079	8792	159
H92-1063	8792	159
H92-1098	8792	159
H93-1045	8792	159
H93-1073	8792	159
H93-1080	8792	159
H94-1089	8792	159
J93-2006	8792	159
M91-1006	8792	159
M91-1021	8792	159
M92-1007	8792	159
M92-1024	8792	159
M95-1006	8792	159
M98-1009	8792	159
N06-2015	8792	159
P08-1066	8792	159
P87-1005	8792	159
P89-1024	8792	159
P90-1029	8792	159
W00-1312	8792	159
X96-1019	8792	159
X96-1026	8792	159
X96-1028	8792	159
X96-1055	8792	159
X98-1014	8792	159
J80-1001	8929	159
J82-2004	8929	159
T75-2027	8929	159
T78-1005	8929	159
N07-1029	8985	159
D09-1008	9008	159
H05-1039	9008	159
P08-1066	9008	159
W00-1312	9008	159
H89-2033	9196	159
H01-1024	9242	159
H01-1027	9242	159
N04-1043	9242	159
H92-1035	9253	159
H93-1015	9253	159
H94-1081	9335	159
D08-1062	9461	159
W08-0802	9750	159
D08-1029	9878	159
W08-0802	10262	159
W08-0802	10577	159
W08-0802	10746	159
W08-0802	10881	159
D09-1008	11302	159
D09-1074	11302	159
W08-0329	11302	159
W09-0409	11302	159
D09-1074	12182	159
N07-1029	12182	159
P07-1040	12182	159
W08-0329	12182	159
W09-0409	12182	159
H94-1054	12769	159
H86-1007	13666	159
H92-1014	14920	159
C86-1037	1020	160
C08-1017	10	161
I08-6001	10	161
P07-1110	10	161
P91-1019	85	161
C00-2142	199	161
C98-1008	199	161
P98-1008	199	161
H89-1029	398	161
C96-1016	481	161
C98-2211	481	161
P98-2216	481	161
W96-0506	481	161
W96-0513	481	161
W98-0603	481	161
W98-1406	481	161
X96-1021	576	161
C90-3025	881	161
C92-4189	881	161
H94-1047	881	161
P94-1020	881	161
H90-1072	1020	161
A97-1036	1075	161
C00-2147	1546	161
C92-1056	1546	161
H92-1046	1546	161
H92-1112	1546	161
H93-1099	1546	161
H94-1107	1546	161
M92-1014	1546	161
M92-1031	1546	161
M93-1015	1546	161
M95-1013	1546	161
X93-1021	1546	161
X96-1011	1546	161
X96-1056	1546	161
X98-1023	1546	161
E95-1010	1702	161
X96-1035	1702	161
W98-0603	1932	161
W04-0849	1950	161
W97-0202	1994	161
E95-1010	2018	161
J93-1003	2018	161
C92-2081	2249	161
C94-1019	2249	161
H89-1029	2249	161
H90-1072	2249	161
H94-1108	2249	161
W00-0201	2249	161
W04-2709	2249	161
W96-0308	2249	161
C86-1080	2253	161
C88-1036	2253	161
C88-2153	2253	161
N04-4025	2385	161
C88-2153	2962	161
C92-1056	2989	161
H92-1046	2989	161
P91-1019	2989	161
C86-1031	2990	161
C90-3025	2990	161
C92-1056	2990	161
C92-2081	2990	161
C92-4189	2990	161
C94-1040	2990	161
C94-2172	2990	161
H92-1046	2990	161
H94-1106	2990	161
M92-1014	2990	161
M92-1031	2990	161
M93-1015	2990	161
P91-1019	2990	161
X93-1021	2990	161
H89-1029	3131	161
H89-2030	3131	161
P91-1049	3237	161
W04-2709	3237	161
W91-0204	3237	161
W96-0308	3237	161
C86-1031	3473	161
P91-1049	3658	161
C94-2203	3756	161
W00-1216	3756	161
W98-0603	3756	161
C00-2147	4989	161
C00-2158	4989	161
C96-1016	5081	161
W98-0713	5081	161
W97-0202	5158	161
J04-3002	5221	161
N04-4025	5221	161
W01-1626	5221	161
C88-2153	5363	161
W97-0320	5380	161
W98-1126	5380	161
J01-1003	5398	161
C00-2142	5411	161
C00-2147	5596	161
X98-1023	5596	161
A94-1016	5947	161
C00-2147	5947	161
C00-2168	5947	161
C96-1016	5947	161
C96-2142	5947	161
C98-2155	5947	161
C98-2211	5947	161
H90-1072	5947	161
J01-1003	5947	161
P96-1005	5947	161
P98-2160	5947	161
P98-2216	5947	161
W02-1303	5947	161
W96-0310	5947	161
W96-0407	5947	161
W96-0506	5947	161
W98-0713	5947	161
W98-1406	5947	161
W99-0703	5947	161
C04-1191	6034	161
P99-1032	6034	161
W03-0411	6034	161
W04-0849	6034	161
W04-2116	6034	161
W97-0320	6034	161
W98-0713	6034	161
E95-1010	6066	161
X93-1021	6066	161
X96-1021	6066	161
X96-1041	6066	161
W97-0320	6086	161
C88-2153	6504	161
C96-2142	6725	161
C98-2155	6725	161
P98-2160	6725	161
W96-0310	6725	161
N07-1031	6842	161
A97-1036	7429	161
C00-2168	7450	161
W96-0407	7450	161
W00-0102	7486	161
C88-2153	7599	161
C90-3025	7599	161
C98-2210	8566	161
C98-2211	8566	161
P96-1005	8566	161
P98-2215	8566	161
P98-2216	8566	161
W96-0301	8566	161
W96-0513	8566	161
W98-0603	8566	161
W98-1406	8566	161
W99-0509	8566	161
M93-1015	8632	161
P92-1047	8632	161
X93-1021	8632	161
C94-2172	8642	161
C92-1039	8673	161
M93-1015	8673	161
X93-1021	8673	161
M93-1015	8686	161
X93-1021	8686	161
C94-1040	8748	161
P91-1046	8805	161
C88-2153	8850	161
C90-3025	8850	161
C92-2081	8850	161
E85-1013	8850	161
H89-1029	8850	161
H89-2030	8850	161
H90-1072	8850	161
H90-1093	8850	161
H91-1094	8850	161
H92-1112	8850	161
H92-1113	8850	161
H92-1114	8850	161
H93-1098	8850	161
H93-1099	8850	161
H93-1100	8850	161
H94-1107	8850	161
M92-1014	8850	161
M92-1031	8850	161
P91-1019	8850	161
T87-1026	8850	161
X93-1021	8850	161
C00-2158	9227	161
A97-1036	9239	161
C00-2142	9239	161
W01-1205	9239	161
W98-1310	9239	161
W99-0506	9239	161
X96-1024	9239	161
X98-1023	12685	161
H90-1072	14986	161
A97-1056	15336	161
C00-1044	15336	161
H94-1047	15336	161
J94-2004	15336	161
J99-2002	15336	161
P94-1020	15336	161
P99-1032	15336	161
W04-2116	15336	161
W93-0239	15336	161
W96-0210	15336	161
W97-0202	15336	161
W97-0214	15336	161
W97-0320	15336	161
W98-1126	15336	161
T75-1002	21	162
T75-2028	21	162
T78-1007	209	162
J80-1002	646	162
T87-1025	646	162
P79-1013	937	162
T78-1019	1020	162
T78-1027	1195	162
J79-1035d	1602	162
P09-1084	2442	162
W04-1307	2570	162
T87-1023	3956	162
J80-1002	4601	162
P79-1014	4601	162
C82-2040	4670	162
